AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Kansas,All,2013-14,33,4.9,0,22,445,94.4%
State,Kansas,All,2013-14,34,6,0,28,464,98.4%
State,Kansas,All,2013-14,35,8.2,0,40,487,> 100%
State,Kansas,All,2013-14,36,5.8,0,27,465,98.6%
State,Kansas,All,2013-14,37,8.2,0,40,488,> 100%
State,Kansas,All,2013-14,38,7.5,0,37,496,> 100%
State,Kansas,All,2013-14,39,5.7,0,27,471,99.9%
State,Kentucky,All,2013-14,40,6.8,0,56,828,> 100%
State,Kentucky,All,2013-14,41,8.7,0,68,784,96.8%
State,Kentucky,All,2013-14,42,6.9,0,54,783,96.6%
State,Kentucky,All,2013-14,43,6.6,0,52,783,96.6%
State,Kentucky,All,2013-14,44,8.2,0,68,829,> 100%
State,Kentucky,All,2013-14,45,7.4,0,61,819,> 100%
State,Kentucky,All,2013-14,46,8,0,67,833,> 100%
State,Kentucky,All,2013-14,47,9.5,0,76,802,99%
State,Kentucky,All,2013-14,48,8.9,0,74,835,> 100%
State,Kentucky,All,2013-14,49,8.1,0,70,865,> 100%
State,Kentucky,All,2013-14,50,8.7,0,74,846,> 100%
State,Kentucky,All,2013-14,51,9.2,0,79,855,> 100%
State,Kentucky,All,2013-14,52,6.4,2,55,887,> 100%
State,Kentucky,All,2013-14,1,10.2,7,86,909,> 100%
State,Kentucky,All,2013-14,2,11.4,21,96,"1,029",> 100%
State,Kentucky,All,2013-14,3,10.7,12,87,923,> 100%
State,Kentucky,All,2013-14,4,10.3,10,84,916,> 100%
State,Kentucky,All,2013-14,5,10.7,7,91,919,> 100%
State,Kentucky,All,2013-14,6,9.9,6,83,895,> 100%
State,Kentucky,All,2013-14,7,9.6,7,78,886,> 100%
State,Kentucky,All,2013-14,8,8.2,1,70,866,> 100%
State,Kentucky,All,2013-14,9,9.8,4,83,887,> 100%
State,Kentucky,All,2013-14,10,9.1,1,80,888,> 100%
State,Kentucky,All,2013-14,11,8,6,68,920,> 100%
State,Kentucky,All,2013-14,12,8,1,70,891,> 100%
State,Kentucky,All,2013-14,13,8.8,1,73,844,> 100%
State,Kentucky,All,2013-14,14,8.6,0,73,845,> 100%
State,Kentucky,All,2013-14,15,8.2,0,65,790,97.5%
State,Kentucky,All,2013-14,16,8,0,71,892,> 100%
State,Kentucky,All,2013-14,17,7,1,58,847,> 100%
State,Kentucky,All,2013-14,18,9.9,0,78,785,96.9%
State,Kentucky,All,2013-14,19,6.3,0,55,869,> 100%
State,Kentucky,All,2013-14,20,6.8,0,56,819,> 100%
State,Kentucky,All,2013-14,21,7.3,0,58,798,98.5%
State,Kentucky,All,2013-14,22,8.9,0,73,818,> 100%
State,Kentucky,All,2013-14,23,5.6,0,45,809,99.9%
State,Kentucky,All,2013-14,24,9.4,0,77,821,> 100%
State,Kentucky,All,2013-14,25,8.2,0,69,841,> 100%
State,Kentucky,All,2013-14,26,8.2,0,69,846,> 100%
State,Kentucky,All,2013-14,27,9.4,1,79,854,> 100%
State,Kentucky,All,2013-14,28,7.6,1,63,843,> 100%
State,Kentucky,All,2013-14,29,9,0,68,759,93.7%
State,Kentucky,All,2013-14,30,7.7,0,63,822,> 100%
State,Kentucky,All,2013-14,31,7.5,0,64,857,> 100%
State,Kentucky,All,2013-14,32,6.3,0,53,844,> 100%
State,Kentucky,All,2013-14,33,6,0,47,789,97.4%
State,Kentucky,All,2013-14,34,5.7,0,44,767,94.7%
State,Kentucky,All,2013-14,35,6.8,0,57,837,> 100%
State,Kentucky,All,2013-14,36,9.7,0,85,879,> 100%
State,Kentucky,All,2013-14,37,7,0,51,731,90.2%
State,Kentucky,All,2013-14,38,7,2,53,783,96.6%
State,Kentucky,All,2013-14,39,8.3,0,65,781,96.4%
State,Louisiana,All,2013-14,40,5,0,36,716,91.5%
State,Louisiana,All,2013-14,41,4.7,1,35,758,96.9%
State,Louisiana,All,2013-14,42,5.1,0,42,822,> 100%
State,Louisiana,All,2013-14,43,5.4,0,42,771,98.6%
State,Louisiana,All,2013-14,44,5.2,0,43,834,> 100%
State,Louisiana,All,2013-14,45,5.2,0,42,805,> 100%
State,Louisiana,All,2013-14,46,4.7,0,40,857,> 100%
State,Louisiana,All,2013-14,47,4.7,0,40,850,> 100%
State,Louisiana,All,2013-14,48,5.9,1,50,860,> 100%
State,Louisiana,All,2013-14,49,7.4,1,64,881,> 100%
State,Louisiana,All,2013-14,50,7.4,2,58,813,> 100%
State,Louisiana,All,2013-14,51,6.2,4,52,901,> 100%
State,Louisiana,All,2013-14,52,8.1,4,70,912,> 100%
State,Louisiana,All,2013-14,1,8.8,12,71,946,> 100%
State,Louisiana,All,2013-14,2,11.2,19,92,993,> 100%
State,Louisiana,All,2013-14,3,9.7,9,88,997,> 100%
State,Louisiana,All,2013-14,4,8.5,10,67,911,> 100%
State,Louisiana,All,2013-14,5,8.9,8,73,906,> 100%
State,Louisiana,All,2013-14,6,8.2,7,66,892,> 100%
State,Louisiana,All,2013-14,7,7.8,5,68,938,> 100%
State,Louisiana,All,2013-14,8,6.9,6,56,896,> 100%
State,Louisiana,All,2013-14,9,7.2,3,62,905,> 100%
State,Louisiana,All,2013-14,10,5.6,2,47,874,> 100%
State,Louisiana,All,2013-14,11,5.5,2,41,788,> 100%
State,Louisiana,All,2013-14,12,5.5,0,46,835,> 100%
State,Louisiana,All,2013-14,13,3.3,1,27,838,> 100%
State,Louisiana,All,2013-14,14,5.7,0,47,829,> 100%
State,Louisiana,All,2013-14,15,6.5,0,58,892,> 100%
State,Louisiana,All,2013-14,16,5.9,0,49,824,> 100%
State,Louisiana,All,2013-14,17,4.6,0,38,820,> 100%
State,Louisiana,All,2013-14,18,4.5,0,39,868,> 100%
State,Louisiana,All,2013-14,19,4.8,0,42,868,> 100%
State,Louisiana,All,2013-14,20,4.7,0,35,743,95%
State,Louisiana,All,2013-14,21,4.6,0,39,844,> 100%
State,Louisiana,All,2013-14,22,4.2,1,33,818,> 100%
State,Louisiana,All,2013-14,23,5.1,0,40,788,> 100%
State,Louisiana,All,2013-14,24,4.9,0,38,780,99.7%
State,Louisiana,All,2013-14,25,3.5,0,27,761,97.3%
State,Louisiana,All,2013-14,26,6.4,0,51,799,> 100%
State,Louisiana,All,2013-14,27,4.5,0,37,821,> 100%
State,Louisiana,All,2013-14,28,4,0,32,798,> 100%
State,Louisiana,All,2013-14,29,5.9,0,47,796,> 100%
State,Louisiana,All,2013-14,30,5.7,0,47,822,> 100%
State,Louisiana,All,2013-14,31,4.2,0,34,812,> 100%
State,Louisiana,All,2013-14,32,4.3,0,32,752,96.1%
State,Louisiana,All,2013-14,33,4.1,0,32,778,99.5%
State,Louisiana,All,2013-14,34,5.2,0,39,757,96.8%
State,Louisiana,All,2013-14,35,4.2,0,33,795,> 100%
State,Louisiana,All,2013-14,36,3.4,0,25,743,95%
State,Louisiana,All,2013-14,37,3.5,0,27,777,99.3%
State,Louisiana,All,2013-14,38,4,0,30,757,96.8%
State,Louisiana,All,2013-14,39,3.6,0,29,815,> 100%
State,Maine,All,2013-14,40,8,0,20,251,> 100%
State,Maine,All,2013-14,41,8.3,0,20,240,98.2%
State,Maine,All,2013-14,42,9.3,0,24,258,> 100%
State,Maine,All,2013-14,43,8.8,0,18,205,83.8%
State,Maine,All,2013-14,44,3.8,0,10,266,> 100%
State,Maine,All,2013-14,45,5.1,0,13,255,> 100%
State,Maine,All,2013-14,46,7.5,0,20,265,> 100%
State,Maine,All,2013-14,47,5.9,0,15,253,> 100%
State,Maine,All,2013-14,48,6.4,0,15,234,95.7%
State,Maine,All,2013-14,49,7.9,1,22,291,> 100%
State,Maine,All,2013-14,50,6.4,0,17,265,> 100%
State,Maine,All,2013-14,51,5.8,0,15,260,> 100%
State,Maine,All,2013-14,52,7.8,0,20,255,> 100%
State,Maine,All,2013-14,1,8.1,0,21,258,> 100%
State,Maine,All,2013-14,2,7.3,2,19,288,> 100%
State,Maine,All,2013-14,3,11.4,1,28,255,> 100%
State,Maine,All,2013-14,4,4.6,0,11,239,97.7%
State,Maine,All,2013-14,5,5.8,2,12,243,99.4%
State,Maine,All,2013-14,6,8.6,1,22,269,> 100%
State,Maine,All,2013-14,7,7.5,2,18,268,> 100%
State,Maine,All,2013-14,8,9.7,6,20,267,> 100%
State,Maine,All,2013-14,9,9.7,2,22,248,> 100%
State,Maine,All,2013-14,10,10,0,29,291,> 100%
State,Maine,All,2013-14,11,8.5,1,23,284,> 100%
State,Maine,All,2013-14,12,7.4,1,20,282,> 100%
State,Maine,All,2013-14,13,7,0,19,270,> 100%
State,Maine,All,2013-14,14,7.8,0,22,283,> 100%
State,Maine,All,2013-14,15,7.1,0,19,266,> 100%
State,Maine,All,2013-14,16,8.5,0,23,271,> 100%
State,Maine,All,2013-14,17,7.2,1,17,249,> 100%
State,Maine,All,2013-14,18,8.3,1,21,264,> 100%
State,Maine,All,2013-14,19,7.9,1,20,265,> 100%
State,Maine,All,2013-14,20,6.3,0,17,269,> 100%
State,Maine,All,2013-14,21,9.9,0,24,242,99%
State,Maine,All,2013-14,22,5.7,0,15,264,> 100%
State,Maine,All,2013-14,23,5.8,0,14,243,99.4%
State,Maine,All,2013-14,24,6,0,15,252,> 100%
State,Maine,All,2013-14,25,6.6,0,16,244,99.8%
State,Maine,All,2013-14,26,5.7,0,13,228,93.2%
State,Maine,All,2013-14,27,7,0,19,271,> 100%
State,Maine,All,2013-14,28,7.6,0,20,264,> 100%
State,Maine,All,2013-14,29,8.4,0,20,239,97.7%
State,Maine,All,2013-14,30,7.6,0,17,224,91.6%
State,Maine,All,2013-14,31,6.9,0,17,247,> 100%
State,Maine,All,2013-14,32,9.2,0,22,238,97.3%
State,Maine,All,2013-14,33,2.2,0,5,225,92%
State,Maine,All,2013-14,34,5.6,0,13,233,95.3%
State,Maine,All,2013-14,35,7.6,0,18,238,97.3%
State,Maine,All,2013-14,36,5,0,10,200,81.8%
State,Maine,All,2013-14,37,5.9,0,13,222,90.8%
State,Maine,All,2013-14,38,5.7,0,15,263,> 100%
State,Maine,All,2013-14,39,7.6,0,21,277,> 100%
State,Maryland,All,2013-14,40,8,0,66,824,98.9%
State,Maryland,All,2013-14,41,6,0,50,832,99.9%
State,Maryland,All,2013-14,42,5.5,1,45,834,> 100%
State,Maryland,All,2013-14,43,6.7,0,54,807,96.9%
State,Maryland,All,2013-14,44,6.1,0,53,863,> 100%
State,Maryland,All,2013-14,45,7.5,1,62,837,> 100%
State,Maryland,All,2013-14,46,7.1,0,61,856,> 100%
State,Maryland,All,2013-14,47,6.7,0,62,924,> 100%
State,Maryland,All,2013-14,48,6.2,1,53,869,> 100%
State,Maryland,All,2013-14,49,6.9,0,63,915,> 100%
State,Maryland,All,2013-14,50,6.5,0,58,894,> 100%
State,Maryland,All,2013-14,51,6.6,1,61,937,> 100%
State,Maryland,All,2013-14,52,7,1,59,862,> 100%
State,Maryland,All,2013-14,1,6.7,1,56,846,> 100%
State,Maryland,All,2013-14,2,9.3,0,77,827,99.3%
State,Maryland,All,2013-14,3,8.1,2,72,916,> 100%
State,Maryland,All,2013-14,4,7.3,1,66,922,> 100%
State,Maryland,All,2013-14,5,9.2,5,80,927,> 100%
State,Maryland,All,2013-14,6,8,7,69,949,> 100%
State,Maryland,All,2013-14,7,8.7,4,83,"1,000",> 100%
State,Maryland,All,2013-14,8,8.2,4,74,950,> 100%
State,Maryland,All,2013-14,9,8.3,2,76,943,> 100%
State,Maryland,All,2013-14,10,7.8,3,70,939,> 100%
State,Maryland,All,2013-14,11,7.6,1,67,900,> 100%
State,Maryland,All,2013-14,12,8,1,69,875,> 100%
State,Maryland,All,2013-14,13,9.8,1,85,879,> 100%
State,Maryland,All,2013-14,14,7.3,0,65,895,> 100%
State,Maryland,All,2013-14,15,6.8,1,58,868,> 100%
State,Maryland,All,2013-14,16,6.4,2,53,861,> 100%
State,Maryland,All,2013-14,17,6.6,0,58,874,> 100%
State,Maryland,All,2013-14,18,6.8,0,59,864,> 100%
State,Maryland,All,2013-14,19,6,0,52,860,> 100%
State,Maryland,All,2013-14,20,6,0,48,795,95.4%
State,Maryland,All,2013-14,21,8,1,64,810,97.2%
State,Maryland,All,2013-14,22,5.9,0,49,831,99.8%
State,Maryland,All,2013-14,23,6.4,0,55,857,> 100%
State,Maryland,All,2013-14,24,5.9,0,48,815,97.8%
State,Maryland,All,2013-14,25,7.9,0,62,789,94.7%
State,Maryland,All,2013-14,26,6.1,0,51,833,100%
State,Maryland,All,2013-14,27,5.2,0,42,813,97.6%
State,Maryland,All,2013-14,28,6.3,0,54,853,> 100%
State,Maryland,All,2013-14,29,7.2,0,58,807,96.9%
State,Maryland,All,2013-14,30,7.3,0,62,850,> 100%
State,Maryland,All,2013-14,31,5.7,0,48,845,> 100%
State,Maryland,All,2013-14,32,5,0,41,828,99.4%
State,Maryland,All,2013-14,33,6.3,0,50,795,95.4%
State,Maryland,All,2013-14,34,6,0,49,822,98.7%
State,Maryland,All,2013-14,35,5.4,0,44,814,97.7%
State,Maryland,All,2013-14,36,7.1,0,58,816,98%
State,Maryland,All,2013-14,37,5.7,0,45,784,94.1%
State,Maryland,All,2013-14,38,7.1,0,60,849,> 100%
State,Maryland,All,2013-14,39,6.1,0,50,815,97.8%
State,Massachusetts,All,2013-14,40,9.5,0,98,"1,037",> 100%
State,Massachusetts,All,2013-14,41,8,1,77,980,97.1%
State,Massachusetts,All,2013-14,42,9.6,1,96,"1,013",> 100%
State,Massachusetts,All,2013-14,43,8.3,0,84,"1,016",> 100%
State,Massachusetts,All,2013-14,44,7.4,0,76,"1,025",> 100%
State,Massachusetts,All,2013-14,45,6.9,0,69,"1,002",99.2%
State,Massachusetts,All,2013-14,46,8.6,0,92,"1,070",> 100%
State,Massachusetts,All,2013-14,47,8.2,0,83,"1,012",> 100%
State,Massachusetts,All,2013-14,48,7.9,0,82,"1,039",> 100%
State,Massachusetts,All,2013-14,49,7.4,0,77,"1,044",> 100%
State,Massachusetts,All,2013-14,50,8.5,1,87,"1,030",> 100%
State,Massachusetts,All,2013-14,51,8.9,0,93,"1,042",> 100%
State,Massachusetts,All,2013-14,52,6.9,0,75,"1,084",> 100%
State,Massachusetts,All,2013-14,1,7.4,4,74,"1,052",> 100%
State,Massachusetts,All,2013-14,2,10.2,7,110,"1,147",> 100%
State,Massachusetts,All,2013-14,3,9.8,1,108,"1,113",> 100%
State,Massachusetts,All,2013-14,4,10.3,4,116,"1,170",> 100%
State,Massachusetts,All,2013-14,5,9.8,5,100,"1,073",> 100%
State,Massachusetts,All,2013-14,6,8.5,4,91,"1,113",> 100%
State,Massachusetts,All,2013-14,7,8.8,7,99,"1,206",> 100%
State,Massachusetts,All,2013-14,8,7.2,8,75,"1,149",> 100%
State,Massachusetts,All,2013-14,9,7.8,4,85,"1,143",> 100%
State,Massachusetts,All,2013-14,10,9.6,1,110,"1,162",> 100%
State,Massachusetts,All,2013-14,11,9.4,6,100,"1,124",> 100%
State,Massachusetts,All,2013-14,12,9.1,1,102,"1,136",> 100%
State,Massachusetts,All,2013-14,13,9.2,3,96,"1,080",> 100%
State,Massachusetts,All,2013-14,14,9.7,5,102,"1,102",> 100%
State,Massachusetts,All,2013-14,15,7.5,7,81,"1,178",> 100%
State,Massachusetts,All,2013-14,16,10.1,7,106,"1,123",> 100%
State,Massachusetts,All,2013-14,17,9.7,4,104,"1,115",> 100%
State,Massachusetts,All,2013-14,18,10.7,7,109,"1,088",> 100%
State,Massachusetts,All,2013-14,19,9.2,2,98,"1,092",> 100%
State,Massachusetts,All,2013-14,20,8.5,0,90,"1,056",> 100%
State,Massachusetts,All,2013-14,21,7.4,0,77,"1,046",> 100%
State,Massachusetts,All,2013-14,22,8.8,0,88,"1,005",99.5%
State,Massachusetts,All,2013-14,23,8.4,0,79,939,93%
State,Massachusetts,All,2013-14,24,8.6,1,88,"1,040",> 100%
State,Massachusetts,All,2013-14,25,8.4,0,85,"1,008",99.8%
State,Massachusetts,All,2013-14,26,7.9,0,78,984,97.5%
State,Massachusetts,All,2013-14,27,7.4,0,78,"1,048",> 100%
State,Massachusetts,All,2013-14,28,6.2,0,58,932,92.3%
State,Massachusetts,All,2013-14,29,6.9,0,66,955,94.6%
State,Massachusetts,All,2013-14,30,7.9,0,75,947,93.8%
State,Massachusetts,All,2013-14,31,6.2,0,61,985,97.5%
State,Massachusetts,All,2013-14,32,7.7,0,78,"1,018",> 100%
State,Massachusetts,All,2013-14,33,7.4,0,70,951,94.2%
State,Massachusetts,All,2013-14,34,6.4,0,58,905,89.6%
State,Massachusetts,All,2013-14,35,8.9,0,87,974,96.5%
State,Massachusetts,All,2013-14,36,7.1,0,70,981,97.2%
State,Massachusetts,All,2013-14,37,7.5,0,74,988,97.8%
State,Massachusetts,All,2013-14,38,6.5,0,61,941,93.2%
State,Massachusetts,All,2013-14,39,6.8,0,65,949,94%
State,Michigan,All,2013-14,40,6.2,0,106,"1,717",> 100%
State,Michigan,All,2013-14,41,6.6,0,110,"1,676",99.3%
State,Michigan,All,2013-14,42,6.6,0,112,"1,705",> 100%
State,Michigan,All,2013-14,43,5.9,0,99,"1,690",> 100%
State,Michigan,All,2013-14,44,5.9,1,103,"1,763",> 100%
State,Michigan,All,2013-14,45,7,0,121,"1,740",> 100%
State,Michigan,All,2013-14,46,7.2,1,128,"1,794",> 100%
State,Michigan,All,2013-14,47,7.4,0,130,"1,762",> 100%
State,Michigan,All,2013-14,48,6.2,1,109,"1,772",> 100%
State,Michigan,All,2013-14,49,6.3,0,114,"1,823",> 100%
State,Michigan,All,2013-14,50,6.4,1,124,"1,939",> 100%
State,Michigan,All,2013-14,51,7.3,6,131,"1,876",> 100%
State,Michigan,All,2013-14,52,7,8,120,"1,824",> 100%
State,Michigan,All,2013-14,1,9,8,168,"1,953",> 100%
State,Michigan,All,2013-14,2,9.2,14,176,"2,058",> 100%
State,Michigan,All,2013-14,3,9.9,15,178,"1,941",> 100%
State,Michigan,All,2013-14,4,9.1,17,155,"1,897",> 100%
State,Michigan,All,2013-14,5,8.7,6,155,"1,846",> 100%
State,Michigan,All,2013-14,6,8,7,147,"1,914",> 100%
State,Michigan,All,2013-14,7,7.2,4,133,"1,910",> 100%
State,Michigan,All,2013-14,8,7.2,3,131,"1,859",> 100%
State,Michigan,All,2013-14,9,6,4,102,"1,775",> 100%
State,Michigan,All,2013-14,10,8,6,142,"1,856",> 100%
State,Michigan,All,2013-14,11,7,2,128,"1,848",> 100%
State,Michigan,All,2013-14,12,7.7,3,133,"1,759",> 100%
State,Michigan,All,2013-14,13,7,1,127,"1,831",> 100%
State,Michigan,All,2013-14,14,7.2,1,131,"1,823",> 100%
State,Michigan,All,2013-14,15,6.6,0,116,"1,763",> 100%
State,Michigan,All,2013-14,16,7.2,0,131,"1,810",> 100%
State,Michigan,All,2013-14,17,6.5,0,110,"1,685",99.8%
State,Michigan,All,2013-14,18,6.5,0,112,"1,721",> 100%
State,Michigan,All,2013-14,19,5.7,3,101,"1,810",> 100%
State,Michigan,All,2013-14,20,5.8,0,100,"1,723",> 100%
State,Michigan,All,2013-14,21,5.5,0,95,"1,737",> 100%
State,Michigan,All,2013-14,22,6.5,1,113,"1,759",> 100%
State,Michigan,All,2013-14,23,6.6,0,110,"1,656",98.1%
State,Michigan,All,2013-14,24,7.3,1,124,"1,703",> 100%
State,Michigan,All,2013-14,25,5.5,0,94,"1,695",> 100%
State,Michigan,All,2013-14,26,5.4,0,90,"1,666",98.7%
State,Michigan,All,2013-14,27,6.9,0,117,"1,708",> 100%
State,Michigan,All,2013-14,28,6.1,0,100,"1,628",96.4%
State,Michigan,All,2013-14,29,6.4,0,110,"1,730",> 100%
State,Michigan,All,2013-14,30,6.4,1,111,"1,746",> 100%
State,Michigan,All,2013-14,31,5.7,1,94,"1,669",98.9%
State,Michigan,All,2013-14,32,5.4,0,87,"1,614",95.6%
State,Michigan,All,2013-14,33,5.5,0,89,"1,614",95.6%
State,Michigan,All,2013-14,34,6.9,0,124,"1,791",> 100%
State,Michigan,All,2013-14,35,6.2,0,103,"1,667",98.7%
State,Michigan,All,2013-14,36,5.4,0,94,"1,755",> 100%
State,Michigan,All,2013-14,37,5.5,1,93,"1,716",> 100%
State,Michigan,All,2013-14,38,6.2,0,108,"1,740",> 100%
State,Michigan,All,2013-14,39,6.1,0,108,"1,766",> 100%
State,Minnesota,All,2013-14,40,5.9,0,46,778,> 100%
State,Minnesota,All,2013-14,41,6.8,0,54,798,> 100%
State,Minnesota,All,2013-14,42,7.1,0,54,761,> 100%
State,Minnesota,All,2013-14,43,6,0,50,828,> 100%
State,Minnesota,All,2013-14,44,5.7,0,47,828,> 100%
State,Minnesota,All,2013-14,45,5.3,0,42,788,> 100%
State,Minnesota,All,2013-14,46,4.2,0,34,802,> 100%
State,Minnesota,All,2013-14,47,5.4,0,43,793,> 100%
State,Minnesota,All,2013-14,48,6,0,47,781,> 100%
State,Minnesota,All,2013-14,49,6.9,1,56,824,> 100%
State,Minnesota,All,2013-14,50,6.5,1,52,818,> 100%
State,Minnesota,All,2013-14,51,6.6,0,55,833,> 100%
State,Minnesota,All,2013-14,52,8.5,3,64,788,> 100%
State,Minnesota,All,2013-14,1,8.1,4,60,786,> 100%
State,Minnesota,All,2013-14,2,7.1,6,53,828,> 100%
State,Minnesota,All,2013-14,3,8.7,5,68,836,> 100%
State,Minnesota,All,2013-14,4,8.3,4,64,818,> 100%
State,Minnesota,All,2013-14,5,8.9,4,68,807,> 100%
State,Minnesota,All,2013-14,6,6.7,3,49,777,> 100%
State,Minnesota,All,2013-14,7,9.1,2,74,837,> 100%
State,Minnesota,All,2013-14,8,7.1,0,57,806,> 100%
State,Minnesota,All,2013-14,9,5.9,3,45,808,> 100%
State,Minnesota,All,2013-14,10,6,0,49,814,> 100%
State,Minnesota,All,2013-14,11,6.5,2,53,846,> 100%
State,Minnesota,All,2013-14,12,6,2,48,829,> 100%
State,Minnesota,All,2013-14,13,6.1,2,45,774,> 100%
State,Minnesota,All,2013-14,14,7.4,1,57,783,> 100%
State,Minnesota,All,2013-14,15,6.9,2,53,802,> 100%
State,Minnesota,All,2013-14,16,6.1,1,46,766,> 100%
State,Minnesota,All,2013-14,17,7,3,50,758,> 100%
State,Minnesota,All,2013-14,18,6.2,1,48,788,> 100%
State,Minnesota,All,2013-14,19,7.5,2,61,841,> 100%
State,Minnesota,All,2013-14,20,6.8,1,47,707,94.6%
State,Minnesota,All,2013-14,21,6.9,2,53,799,> 100%
State,Minnesota,All,2013-14,22,6.7,1,52,791,> 100%
State,Minnesota,All,2013-14,23,5.1,1,34,686,91.8%
State,Minnesota,All,2013-14,24,5.8,1,44,772,> 100%
State,Minnesota,All,2013-14,25,5.2,0,39,752,> 100%
State,Minnesota,All,2013-14,26,6.1,0,46,753,> 100%
State,Minnesota,All,2013-14,27,6.7,0,49,726,97.2%
State,Minnesota,All,2013-14,28,4.8,0,36,757,> 100%
State,Minnesota,All,2013-14,29,6.3,1,45,726,97.2%
State,Minnesota,All,2013-14,30,6.2,0,48,776,> 100%
State,Minnesota,All,2013-14,31,4.4,0,31,703,94.1%
State,Minnesota,All,2013-14,32,4.7,0,35,737,98.6%
State,Minnesota,All,2013-14,33,4.5,0,34,750,> 100%
State,Minnesota,All,2013-14,34,5.2,0,36,698,93.4%
State,Minnesota,All,2013-14,35,6.1,0,44,726,97.2%
State,Minnesota,All,2013-14,36,7.1,0,51,719,96.2%
State,Minnesota,All,2013-14,37,6.1,1,47,785,> 100%
State,Minnesota,All,2013-14,38,4.8,0,39,807,> 100%
State,Minnesota,All,2013-14,39,5.7,0,44,778,> 100%
State,Mississippi,All,2013-14,40,6.5,0,39,596,> 100%
State,Mississippi,All,2013-14,41,7.6,0,41,541,97.6%
State,Mississippi,All,2013-14,42,6.6,0,36,546,98.5%
State,Mississippi,All,2013-14,43,4.8,0,26,545,98.4%
State,Mississippi,All,2013-14,44,5.5,0,33,598,> 100%
State,Mississippi,All,2013-14,45,6.7,0,38,563,> 100%
State,Mississippi,All,2013-14,46,6.8,3,38,600,> 100%
State,Mississippi,All,2013-14,47,8.7,1,50,589,> 100%
State,Mississippi,All,2013-14,48,8.6,1,52,615,> 100%
State,Mississippi,All,2013-14,49,6.7,3,37,593,> 100%
State,Mississippi,All,2013-14,50,7.8,2,48,644,> 100%
State,Mississippi,All,2013-14,51,8.9,2,54,629,> 100%
State,Mississippi,All,2013-14,52,8.3,0,52,625,> 100%
State,Mississippi,All,2013-14,1,9.7,3,60,650,> 100%
State,Mississippi,All,2013-14,2,10.5,6,63,660,> 100%
State,Mississippi,All,2013-14,3,11.1,6,66,651,> 100%
State,Mississippi,All,2013-14,4,10.4,3,67,675,> 100%
State,Mississippi,All,2013-14,5,9.4,6,56,659,> 100%
State,Mississippi,All,2013-14,6,9.5,5,57,654,> 100%
State,Mississippi,All,2013-14,7,8.4,2,51,632,> 100%
State,Mississippi,All,2013-14,8,7.8,0,48,613,> 100%
State,Mississippi,All,2013-14,9,6.9,1,38,568,> 100%
State,Mississippi,All,2013-14,10,9.4,0,55,585,> 100%
State,Mississippi,All,2013-14,11,8.4,0,46,546,98.5%
State,Mississippi,All,2013-14,12,8.5,1,51,612,> 100%
State,Mississippi,All,2013-14,13,7.3,0,45,615,> 100%
State,Mississippi,All,2013-14,14,8.3,2,46,580,> 100%
State,Mississippi,All,2013-14,15,5.5,0,31,561,> 100%
State,Mississippi,All,2013-14,16,6.8,0,42,618,> 100%
State,Mississippi,All,2013-14,17,6.2,0,36,584,> 100%
State,Mississippi,All,2013-14,18,6.4,0,40,624,> 100%
State,Mississippi,All,2013-14,19,6.8,0,40,590,> 100%
State,Mississippi,All,2013-14,20,8,0,43,535,96.5%
State,Mississippi,All,2013-14,21,6.6,0,37,560,> 100%
State,Mississippi,All,2013-14,22,6.4,0,35,550,99.3%
State,Mississippi,All,2013-14,23,8,0,43,540,97.4%
State,Mississippi,All,2013-14,24,6,0,33,552,99.6%
State,Mississippi,All,2013-14,25,6.7,0,36,541,97.6%
State,Mississippi,All,2013-14,26,5.9,0,32,540,97.4%
State,Mississippi,All,2013-14,27,5.9,0,31,523,94.4%
State,Mississippi,All,2013-14,28,5.8,0,32,550,99.3%
State,Mississippi,All,2013-14,29,6,0,34,565,> 100%
State,Mississippi,All,2013-14,30,5.4,0,29,533,96.2%
State,Mississippi,All,2013-14,31,6.1,0,35,576,> 100%
State,Mississippi,All,2013-14,32,6.1,0,33,541,97.6%
State,Mississippi,All,2013-14,33,4.6,0,26,571,> 100%
State,Mississippi,All,2013-14,34,6.4,0,35,548,98.9%
State,Mississippi,All,2013-14,35,5.2,0,27,515,92.9%
State,Mississippi,All,2013-14,36,5.9,0,34,573,> 100%
State,Mississippi,All,2013-14,37,4.7,0,27,578,> 100%
State,Mississippi,All,2013-14,38,6.9,0,41,592,> 100%
State,Mississippi,All,2013-14,39,5.2,0,31,593,> 100%
State,Missouri,All,2013-14,40,6.2,0,65,"1,041",98.6%
State,Missouri,All,2013-14,41,6.1,0,64,"1,051",99.6%
State,Missouri,All,2013-14,42,6.7,0,71,"1,065",> 100%
State,Missouri,All,2013-14,43,5.5,0,58,"1,052",99.7%
State,Missouri,All,2013-14,44,6.8,0,74,"1,095",> 100%
State,Missouri,All,2013-14,45,6.9,0,72,"1,049",99.4%
State,Missouri,All,2013-14,46,7.4,1,82,"1,120",> 100%
State,Missouri,All,2013-14,47,6.6,0,71,"1,080",> 100%
State,Missouri,All,2013-14,48,7.8,1,84,"1,093",> 100%
State,Missouri,All,2013-14,49,6.7,3,73,"1,126",> 100%
